codigo_nif,nombre,cluster_modelo_negocio,cluster_label,PC1,PC2,nofs_ventas,productividad_va_pax,inmovilizado_empleado,localidad
B41520446,PUNT NOU SOCIEDAD LIMITADA,2,C2,-0.7084205992190129,0.5104518067238248,0.483452218951243,34.356297122449,31.476843265306126,ONTINYENT
B03144979,MAQUINARIA E HIDRAULICA JOVISA SL,1,C1,-0.08653774488953718,1.0541806455666785,0.612376039663149,55.3183347058824,66.69270294117646,MURO DE ALCOY
B54437629,ADHESIVAS IBI SOCIEDAD LIMITADA,2,C2,-0.18905852307831833,0.021739450425001777,0.327982145563779,51.29796825,40.08265225,IBI
B98196009,GRAFINOU BOCAIRENT SL,2,C2,-0.6649747131699377,-0.6682196798423949,0.154132889583837,35.6199826666667,5.407253555555556,BOCAIRENT
B03449261,ANTECUIR SL,2,C2,-0.1440298951189385,0.009824767823130805,0.290734438804691,39.1264644262295,85.02656344262294,MURO DE ALCOY
B03162310,PLASTICOS MIRAS SL,2,C2,-0.2402184103352748,0.657583079598209,0.514716304319147,53.1089105882353,42.2362194117647,IBI
B53254488,PLASTICOS REIG SL,2,C2,-0.10966165830124315,-0.2962336635907497,0.227508472562611,50.0127015384615,47.91509230769231,BUFALI
B80810641,FAPERIN SL,1,C1,0.09748285507109303,0.8622517614713927,0.517329478742099,46.6129724324324,116.1622772972973,IBI
B03978764,INTERIBI SL,2,C2,0.406991911735756,-0.09446795175879348,0.278434782931414,73.0269406428571,53.33630571428571,IBI
B53365458,AUXILIARES ONIL SL,2,C2,0.08459840886197716,-0.22611620682395778,0.227040015546415,51.0381712121212,74.12317878787879,ONIL
A46070900,GACELA DE ORO SA,2,C2,0.250979717737027,-0.5238065630479147,0.142386202908089,58.30329036,67.6402444,AIELO DE MALFERIT
B96468301,PANIFICADORA BORDERIA SL,2,C2,-0.5759591488036426,-0.5380454369072776,0.171490306193713,32.0037229787234,32.78852234042553,AIELO DE MALFERIT
B54057344,EXCELLENT CORK SL,3,C3,1.0575424293211617,-0.3830736962473531,0.198759623874108,104.922476521739,37.85687173913043,IBI
B46481644,MLS TEXTILES 1992 SL.,2,C2,0.11156507451543171,0.4879192950440241,0.4263544508618,52.7901606744186,89.51767674418605,ONTINYENT
B42555763,VISION PLAST LEVANTE SL.,2,C2,-0.4779977008779096,-0.5615383650817778,0.173010801930056,40.1817338709677,20.180859032258063,ONIL
B03048469,JOSE GISBERT SL,1,C1,0.6224225868488433,0.7656122509583471,0.54091055090064,93.530393125,39.442665,BANYERES DE MARIOLA
B03197928,EXPOPLASTI SL,3,C3,1.2273977184263993,0.5825931273514257,0.437104176066445,100.5807852,99.14756933333334,IBI
B54697941,IBIPAL PALETS SL.,2,C2,-0.5241838571335015,-0.5475276837930004,0.176293823543437,37.6741651428571,21.899271714285714,IBI
B53159901,INYECTADOS CARRETERO SL,2,C2,0.2853773456333917,-0.012542278663678103,0.263791156112599,51.27372276,107.2206128,CASTALLA
A46101291,SA DE TINTES SANZ,2,C2,-0.04444111863258558,-0.7180089995262922,0.108980063201232,52.5953264705882,38.90471382352941,AGULLENT
B03128337,TEXTILES JOYPER SL,2,C2,-0.5588781583917799,-0.15901636726510399,0.283378704631822,35.6449681818182,32.71624909090909,COCENTAINA
A03200326,SANJUAN HERMANOS SA,2,C2,0.09274491616190644,-0.9296577983753486,0.0265954465417443,49.2852649444444,64.00721277777778,BANYERES DE MARIOLA
A46249587,R & J CAMBRASS SA,1,C1,-0.2772697540502312,0.8074367617242377,0.536996681182225,43.12078356,72.3567496,ONTINYENT
B98824535,PLATAFORMAS ESTRUCKMET S.L.U.,2,C2,0.05144257912621565,-0.6373257686368454,0.107148472335779,47.0086060869565,72.3613756521739,BENIGANIM
B03025699,ESTAMPADOS PRATO SL,2,C2,0.005391524538541338,-0.13461591923487692,0.253053626555616,47.4349499767442,76.46629930232558,MURO DE ALCOY
A58234287,VENTANAS INTELIGENTES SA.,2,C2,-0.296258206268636,-0.6151977126928146,0.148294660846061,44.882237804878,29.918715853658536,BOCAIRENT
B03034154,VIDUCA SL,3,C3,0.921508270413748,0.7564663486714458,0.416691464122525,56.59965840625,199.7036734375,CASTALLA
B03080728,POLIEX SL,2,C2,0.5123566952915373,0.3643220247549844,0.384190951740129,68.9992307307692,92.24662384615385,CASTALLA
B54486683,ETIQUETA DIEZ SL.,2,C2,0.18661490739635422,0.10367235639527221,0.340581644857711,65.3052453461538,51.16173500000001,CASTALLA
B40517575,SOLUTIONS COMERCIAL UNIT SOCIEDAD LIMITADA.,1,C1,0.844170384916446,1.4088066198497444,0.718169064036727,103.7638415,53.98034833333333,IBI
A53080503,MANIPULADOS DEL CARTON SAN PASCUAL SA,3,C3,1.7963149592080987,-0.15970328148590063,0.180480949062254,106.927408,142.5272,CASTALLA
B46670691,BELMARTI SL,3,C3,1.617811269003782,-0.07528683859397373,0.191990137875273,93.1793038461538,162.82165230769232,ONTINYENT
A46396891,SISTEMAS DE EMBALAJE SYSTEMPACK SA,2,C2,0.7096780108090792,-0.6551393349667207,0.121967352086097,87.4469548275862,37.250481379310344,ONTINYENT
B98276249,CADEL RECYCLING LAB SOCIEDAD LIMITADA.,3,C3,1.41964640339258,0.05429794948759209,0.163768778129556,56.3473826923077,254.94691884615384,ALFARRASI
B97654396,CE & VI PALETS SOCIEDAD LIMITADA.,2,C2,-0.3773923009867696,-0.56388421612174,0.174546427608766,46.009390625,15.948355625,AGULLENT
B97129936,IMASD SL,2,C2,-0.2535703051832241,0.1289115112672265,0.365962737869872,51.6340229268293,32.35083048780488,ONTINYENT
A03306958,CERVIC SA,2,C2,0.885413928213147,-0.06707647106097916,0.238733818312763,76.3139288461539,111.97135038461539,IBI
B53729364,MODELOS ATIENZA-CLIMENT SL,3,C3,1.2322914959301299,0.2083860309478317,0.217877809011424,52.0102856521739,245.65533739130436,IBI
B53040341,HERRAJES BERMI SL,2,C2,-0.2859758473530178,-0.2533082599343181,0.251632347813394,46.5874982142857,34.632152500000004,CASTALLA
B53010856,M LLORENS JUAN SL,2,C2,-0.2941433640945778,-0.7270730118424157,0.127960594411742,49.5280227222222,12.734388333333333,ONIL
B40519159,VANTRY WORLD SOCIEDAD LIMITADA.,2,C2,-0.43603264643271294,0.25850828174689827,0.409953161564989,46.131044047619,26.88740380952381,ALBAIDA
B54684261,MAQUINARIA EUROPEA DEL RECICLAJE SL.,2,C2,-0.27432579463192813,-1.3158585129030058,-0.041307105461585586,48.0518988518519,6.157605185185185,ONIL
B54497276,FILTAN 2010 SL.,2,C2,-0.42245242557655954,-1.074400536249338,0.0138937256324863,35.8190315625,29.7349353125,COCENTAINA
A46601852,BERETI SA,2,C2,0.07032420063937209,-0.4159263617268907,0.187898219973685,56.0849166666667,51.447653333333335,AGULLENT
B96672639,MANDRILADORA FERCATUB SL,2,C2,0.4171484287009014,-0.8764028907800577,0.0453455932816255,66.768595,55.98588772727273,L'OLLERIA
B40621633,NELEMAN WINES SL.,2,C2,0.8094940967681155,0.1740749908486064,0.287265202059014,64.8123320714286,143.54239571428573,AIELO DE MALFERIT
B03937687,SERPISCOLOR SL,2,C2,-0.5034964397318437,-0.3505991758211659,0.22561920071107,36.4136522641509,33.597508113207546,COCENTAINA
B97212013,CASA PERE PLA SL,2,C2,0.468686053852797,-1.0673945916566396,-0.00789399953337607,69.19365375,51.05294625,ALBAIDA
B03786720,GRAFICAS AGULLO SL,2,C2,0.15627768526985797,-0.6700479875078988,0.117893916339476,60.5109896,43.5487872,COCENTAINA
B54620877,LABORATORIOS CAROL SL,2,C2,0.061646336407641944,-0.9309852127427196,0.0618841831471752,62.862773125,16.258436875,ONIL
A03012481,HIJOS DE ANTONIO FERRE SA,1,C1,-0.7851880923906802,1.7685669089595881,0.862550981111853,43.2016572,22.469009999999997,BANYERES DE MARIOLA
B53347001,PACKSA TECNICA SL,2,C2,1.0304210750081761,-0.5183784337216493,0.133102259573386,91.7134908333333,72.82534916666667,BANYERES DE MARIOLA
A03061975,MANUFACTURA COMERCIAL DE PAPELES SA,3,C3,3.1037519564882494,0.2724651117652189,0.234193894876589,142.570586923077,226.37364769230769,BANYERES DE MARIOLA
B54470752,CONSBURCAS SL.,2,C2,-0.343604482275667,-1.2511835932588435,-0.041307105461585586,37.0745780769231,32.77710384615385,CASTALLA
B46998050,MIMAR TEXTIL SL,2,C2,-0.6575280393583586,-0.2970260376265501,0.266064526323826,39.7310625,2.27142125,BENISSODA
B53826673,MECANIZACION DE HERRAJES IBENSE SL,3,C3,2.4762104178702806,0.5438919882636245,0.367864144735675,136.66995,161.89560333333333,IBI
B53339255,ETIMAISA SL,2,C2,0.7747921602650065,-0.27711028826837814,0.217361207653399,86.5644451904762,58.44266571428572,IBI
B97907406,TAM INDUSTRIAL ENERGY SL.,2,C2,0.03604589506926269,-0.8223254627860449,0.0995267461111225,64.776822962963,9.101158518518519,ONTINYENT
B03078870,JUYPAL SL,2,C2,0.2195467328453483,0.06802448751643105,0.263178586380668,38.3372291891892,140.95775594594593,IBI
B03085008,JORGE ALBERO PASCUAL SL,2,C2,-0.36416308318548307,-0.11118333879454616,0.302188407296054,47.4717857142857,24.034589642857146,BANYERES DE MARIOLA
B98608110,TRESGRAPHICS PACKAGING SL.,2,C2,0.03324210620620414,-0.8142842382408577,0.0615759082009489,47.6315194444444,63.52959222222223,ONTINYENT
B03006681,ACCESORIOS Y RESORTES SL,1,C1,1.043996583588838,2.0695672249894916,0.834106080700816,84.9087772222222,158.4987761111111,IBI
B53113494,INDUSTRIA AUXILIAR JUEMA SL,2,C2,-0.8303253331072199,-0.3085687322536686,0.260478177113851,30.3037669767442,7.3126206976744195,ONIL
B03042256,BETIS TEXTIL SL,2,C2,-0.6453454755131682,-0.26767783825407404,0.273126666427538,39.86433395,4.2934445,BANYERES DE MARIOLA
B46329629,ETEXA SL,2,C2,0.09043094514194222,-1.048027021465004,-0.041307105461585586,34.3441142857143,108.45105714285714,AGULLENT
B54516877,FAMEPLAST MOLDES E INYECCION SL.,2,C2,-0.5792981571202597,-0.5518524011989188,0.182309805542392,38.0434687234043,12.732937021276596,IBI
B54574058,GARCIA FIESTAS SL.,2,C2,-0.4964963411996338,-0.4327474213471429,0.221639302700781,44.725680625,6.1416875,IBI
B53465845,UBAGO CAFETEROS SL,2,C2,0.47566267632010817,0.47262771540057635,0.387701289558172,55.9671391666667,131.12233833333332,MURO DE ALCOY
B03009453,CLAUDIO REIG SL,1,C1,-0.7477413826409872,1.8874393075339393,0.895130798066731,44.8443505555556,25.442141111111113,IBI
B03161676,IBICROM SL,2,C2,0.5284317759793247,-0.27344922514010833,0.178155859878148,57.5358171428571,115.78634214285715,IBI
B03260502,MUÑECAS SAICA SL,3,C3,2.6085937884650012,-1.0579155473300326,-0.0120805128801197,170.57329,34.393935,ONIL
B54757455,CREACIONES ORCA SL.,2,C2,-0.238995852672997,0.02714038984447675,0.328453662939868,48.4295646666667,42.207794,BANYERES DE MARIOLA
B53643177,PLASTICOS BG SL,2,C2,0.1582101579179686,0.29468265924659137,0.393936206878087,64.0538,55.665045,IBI
B97440119,VIO EUROPE SL,2,C2,-0.1754834709461806,-0.3741638986587094,0.227642038818615,56.0218623076923,17.479521538461537,ONTINYENT
A03040060,ACABADOS BAÑERES SA,2,C2,-0.2908408532675868,-0.5904571506223724,0.155483802348863,45.2812063636364,30.015604090909093,BANYERES DE MARIOLA
B96887104,GRUPO ALBERT 2000 SL,2,C2,-0.26693089029719796,0.1955050073463539,0.383201460829148,50.4524506428571,35.80108857142857,ONTINYENT
B98563059,BSAFABRIC SOCIEDAD LIMITADA.,2,C2,-0.2077923803834918,-0.49629806688529876,0.183158857375197,49.9745215384615,29.199566153846153,ONTINYENT
B96317474,LIBERFUSTA SL,2,C2,-0.10955922140618109,0.07971655218243762,0.346455430877979,56.1762516666667,37.30188944444444,L'OLLERIA
B03926060,HILADOS LES MOLINES SL,2,C2,-0.16445971153703703,0.18605130350948046,0.367995214853488,50.1200866666667,51.29522238095238,BANYERES DE MARIOLA
B96263470,TEXTILES BELTEX SL,3,C3,2.6654913465159775,0.3646315222294787,0.217860137538871,103.4699055,290.47857944444445,AGULLENT
A46020129,"PERCHADOS TEXTILES, SA",2,C2,-0.004702258520509858,0.04154316454070606,0.26743080941325,32.3232293548387,127.4019306451613,AGULLENT
B03058278,MUELLES BROTONS SL,3,C3,2.624773871745041,-0.2104515566918297,0.199643383976953,161.369385454545,86.35712181818182,IBI
B42693218,TOTCARTO SL.,2,C2,-0.5031385683912445,0.1927361173399984,0.382813358549454,39.1045389655172,38.10025379310345,IBI
B54549381,MAXIMA AMENITIES SL,2,C2,-0.3409420937785646,-1.2732363140759524,-0.0349882648762132,42.470923,15.4328295,IBI
B03259082,LUXBER SL,1,C1,-0.8712441746808985,1.6745191593734166,0.843930797078846,42.1813887878788,11.152515454545455,IBI
B53225108,SEMPERE TEXTIL SL,3,C3,1.4764880093355266,0.8653444004547193,0.538934532489188,122.5855549,71.444159,COCENTAINA
B46834735,ROIG ALBERT SL,2,C2,-0.9002358203613479,-0.6251131939582957,0.170885119846916,26.181125625,2.858155625,ALBAIDA
B03088036,COMERCIAL INDUSTRIAL DE MANUFACTURADOS TEXTILES SL,1,C1,-0.7056278441266793,1.0870790708655527,0.659954351721449,41.425286,23.1744895,COCENTAINA
B53030540,MUÑECAS PAOLA SL,2,C2,-0.7104213704531704,0.18782413565608558,0.404136512405665,38.6076455555556,9.907769444444446,ONIL
B53036844,NINES ARTESANALS D'ONIL S.L.,2,C2,-0.23544010511515467,-0.606186082792272,0.168466181095594,55.3244054166667,5.56068875,ONIL
B96363148,ETIQUETAS GRANERO SL,2,C2,-0.6257789686874247,-0.236801898041185,0.270996364863254,36.286909744186,19.233441627906977,MONTAVERNER
A03037728,JOVERTEX SA,2,C2,-0.39371072673297475,-0.31722547717607175,0.227911527412588,38.810504,42.467834333333336,COCENTAINA
B02721660,PRODUCTOS CONGELADOS LEVANTE SOCIEDAD LIMITADA.,2,C2,0.6988345062023442,-1.0355714207758195,0.00539826397310634,82.2933285714286,43.00107428571429,ONTINYENT
A46601373,COLOR INDUSTRIAL SA,2,C2,-0.19487773296573324,-0.06840872798359621,0.292419690587,46.5576540909091,52.19463954545454,ONTINYENT
B03788262,SUINSO S. L.,3,C3,1.2509837217464823,-0.199204224420451,0.205191051806703,95.458408125,100.1019675,IBI
B96643291,FOCS D'ARTIFICI EUROPLA SL,2,C2,0.26575238871565227,0.5866447148518111,0.462247469661444,63.891396,78.56964,BELGIDA
B53547360,M T REMON 2000 SL,2,C2,-0.022988224599698015,-0.5034438956704489,0.178437746690789,57.8205916666667,30.467135,COCENTAINA
B97761019,IGETEX ACOLCHADOS SL,2,C2,-0.39265761932705756,-0.5337586688612065,0.174635832253648,41.762545,28.019840833333333,ATZENETA D'ALBAIDA
B03173283,JOPI SL,2,C2,-0.3542741764319907,-0.5500719879695661,0.150156348896337,35.1887011538462,54.06947461538462,ONIL
B53379970,URDIDOS PUIG SL,2,C2,-0.15026180236821918,-0.04255358828258447,0.330635054918935,61.8680898571429,10.408547142857143,BANYERES DE MARIOLA
A03115318,FULGENCIO TORREGROSA SOCIEDAD ANONIMA,3,C3,1.1947754652849287,-0.07511033327194136,0.154853119877286,56.8272984,218.1402984,IBI
B97733521,LLUNAGRAPHICS SL,2,C2,0.7306134851335105,-0.2707343749880096,0.202917702597991,77.5489153333333,81.00413666666667,ONTINYENT
B46435384,PLASGIMENG SL,3,C3,1.2859220153774913,-0.4562249766696621,0.101894080799654,83.6476846666667,136.57598466666667,L'OLLERIA
B46016408,RAMON ESPI SL,1,C1,-1.5936357993784838,3.5195401879640578,1.39961456294605,25.3289286440678,5.730577457627119,AGULLENT
B03352226,ITALUX SL,2,C2,-0.6387847150744537,-0.9558629340570344,0.0543167078870896,28.4556303333333,25.088821666666668,CASTALLA
B54678164,MANIQUIES SEMPERE SOCIEDAD LIMITADA.,2,C2,-0.14182581953841644,-0.044483502624186586,0.328051465051404,61.4124043043478,13.02143304347826,CASTALLA
B46861779,PINTURAS UREÑA SL,2,C2,-0.3645724554467074,-0.009224981450878578,0.340968918191325,51.8825860769231,12.364623076923078,CASTELLO DE RUGAT
B54368485,CREALBER SL,2,C2,-0.11757033321995299,-0.906253100671502,0.0611363560057898,50.9070447619048,29.30818142857143,ONIL
B97966535,TERMOENVAS SL,2,C2,-0.23538011873546638,-0.15292488849601105,0.270079577050341,45.0620977777778,49.13911722222222,L'OLLERIA
B42578674,IBERFILTROS Y TUBOS SL.,3,C3,1.7433337718413018,0.8007099837098409,0.23858708892569,16.0556823076923,447.55296692307695,BENIMARFULL
B96551304,EMBALAJES VIDAL ALBIÑANA SL,3,C3,2.2630926930971387,-0.2779700431752981,0.126642253301783,120.783289666667,162.32417333333333,L'OLLERIA
B53554986,JOSE ALONSO VALOR E HIJOS SL,2,C2,0.30218843202532447,-0.6821400208773589,0.102496856708743,62.5245321052632,57.71934684210527,GAIANES
B46295788,VISDELTEX SL,1,C1,-0.2681226793156581,0.8421086659447788,0.583743695386231,59.2779266666667,23.008936666666667,ONTINYENT
B96727482,GRAFITEC IMPRESORES SL,2,C2,-0.08924956148445319,-0.661941773260368,0.105339032239482,42.2808872727273,66.70666090909091,AIELO DE MALFERIT
B03128402,IBERYARN SL,2,C2,-0.3694776333777317,-0.05165932150172228,0.29949884915357,39.0780927222222,51.449399444444445,COCENTAINA
B54393103,TINTAS GREIS SL.,2,C2,-0.05527184376848855,-0.439396926441112,0.189826476968785,53.540178125,41.0238734375,IBI
B03959137,VICENTE ANTON ESTEVE SL,2,C2,-0.14575328168016954,-0.5971046739707927,0.154788651212454,52.8376156521739,26.535503913043478,CASTALLA
B98957640,TECHNOCOLOR TEXTIL SL,2,C2,-0.029496130445473126,-0.2912453958849962,0.217134047313695,48.9412041666667,62.91935833333333,ATZENETA D'ALBAIDA
A46143202,ORTOLA SA,2,C2,-0.12086355428274785,-0.3926988744984135,0.230994328053163,62.2806813333333,4.905264666666667,LA POBLA DEL DUC
B03126828,LLORPIC VENTILADORES SL,2,C2,-0.17353479252539977,-0.7396452443779585,0.113908489864644,50.9344547142857,25.207857142857144,COCENTAINA
B53380002,JORDATEX GRUPO IND SL,2,C2,0.1792467934911225,-0.1599445569819255,0.243644198285887,54.9002757142857,76.94467285714286,BANYERES DE MARIOLA
B96806104,LEVANTEX BOCAIRENT SL,1,C1,-0.15441857158747274,1.0425856381618008,0.61573609347301,54.79595,58.36695470588236,BOCAIRENT
B54786777,PUNTO DE VENTA Y PROMOCION PLV SL.,2,C2,-0.3550857491991856,-0.535122433394963,0.178646071080046,45.45093095,21.609201,COCENTAINA
B46749859,JOFESA IMAGINE SYSTEMS SL,2,C2,0.5528288963091705,0.4571305248169848,0.412642582675477,72.1054885714286,90.36382714285715,ONTINYENT
B73808891,MY OTHER ME FUN COMPANY SL,1,C1,-1.677961917865318,5.455294295634955,1.9108370290891594,10.082039597142858,88.66237055555555,IBI
B03888674,COMERCIAL DE URDIDOS SL,1,C1,-0.8453028424181454,1.1146012561643648,0.68082041796358,40.2168285,7.7005275,COCENTAINA
A03412871,VANICO SA,3,C3,1.4625641525059982,0.11035387229327923,0.217793140588095,74.7168508333333,203.89372333333333,COCENTAINA
B92821305,JESMAR TOYS SL.,1,C1,-0.490901699251889,1.8239618604214907,0.765810552399156,10.082039597142858,171.4458535714286,CASTALLA
B96588181,VIALMAN SL,2,C2,-0.542257841341775,-0.5838531600889477,0.155510786962778,32.2662554827586,35.67566896551724,BOCAIRENT
A46178752,BELPLA SA,1,C1,0.29557630910234994,0.8667700624410821,0.539897389511263,65.286268,85.10789866666667,AGULLENT
B96315205,JOVIPAL PALETS SL,2,C2,-0.6669238185605026,-0.05962252507035684,0.312985159263207,31.229553125,33.710559375,RAFOL DE SALEM
B98619810,LAND TEXTIL AGULLENT SL.,2,C2,-0.20174783206743685,-0.8604903260491558,0.057996179716645,40.0975318181818,52.807773636363635,AGULLENT
B53272324,ZK-2000 SL,2,C2,0.688325795114106,-0.4264247950372892,0.180475600339582,84.288876,49.742694,IBI
B01742808,IBERSTRAWS PAPER SL.,3,C3,1.3681707936575127,1.6404127753778799,0.531939733595981,23.2472338709677,391.0891658064516,BENIMARFULL
B96265301,LIDEM CONSTRUCCIONES MECANICAS SL,2,C2,-0.2277897453369193,-0.6843189338105775,0.140182745576932,52.90914,12.4787655,ONTINYENT
B03871068,PRECOAN SL,2,C2,0.5489389795137869,-0.38444716498736115,0.149596263175478,59.492996875,109.822399375,BANYERES DE MARIOLA
A03010287,FILPRIM SA,2,C2,-0.8373728812601421,0.5385500331079359,0.500884372890855,32.1491111111111,20.733546296296296,MURO DE ALCOY
B53221651,MAYSAN PACK SL.,2,C2,0.2984960312136906,-0.3245088982717028,0.208865403136318,65.3322744444444,56.8179,ONIL
B54532627,STICSA LEVANTE SL,2,C2,0.9174993766035336,-0.6195555544734073,0.0809888954697257,76.0454433333333,104.171945,CASTALLA
B03126646,PLASTICOS COLOMA SL,2,C2,-0.2989298749927576,0.6724153173859732,0.493564107719441,39.551736,77.39389657142857,IBI
B03622537,MAURO RIBERA VALERO SL,2,C2,0.1680049447626204,-0.43647753313050197,0.196953704142288,67.092835,29.852310833333334,BANYERES DE MARIOLA
B54564182,MUNDOBARQUILLO SL.,2,C2,0.0074775255895259685,0.23355083771390145,0.372188633019121,54.6895952666667,62.47331133333333,CASTALLA
B97322655,GRUPO SAMPER VAÑO SL,2,C2,0.09508069178740775,-0.3437397016886837,0.187315306507578,48.5597624166667,80.70087166666666,BOCAIRENT
B96001698,MEGAPUNT TEJIDOS DE PUNTO SL,2,C2,0.3280831048089439,-0.45143593368573637,0.152004418876662,57.6249426363636,82.56903545454546,ONTINYENT
B54287602,UBITECH MOLDES Y MODELOS INDUSTRIALES SL,2,C2,-0.2967290049396779,-0.4981939122815401,0.17941322955407,44.2785466666667,34.580320740740746,CASTALLA
B98439433,TRANSFORMADOS DEL METAL Y CEMENTO SL.,2,C2,-0.11769377593526632,-0.37835261894392,0.230738524810879,60.6406236363636,10.929112727272727,BENIGANIM
B97428288,ESCAYOLAS MOLDUBEL SL,2,C2,0.3828617463069424,-0.5796378451784313,0.145929682433166,72.7913185714286,39.00255714285714,L'OLLERIA
B03106143,TEXTIL SAMA SL,1,C1,0.07342930669607645,0.9058350083503645,0.57728523071631,65.6959069,52.954150000000006,BANYERES DE MARIOLA
B53717559,TALLERES ALFONSO Y FERNANDO SL,2,C2,-0.036892274988534354,-0.5350137583063346,0.167924079491168,56.4036352941176,32.236244705882356,MURO DE ALCOY
B98039266,ENVASES Y CONTRACHAPADOS BELGIDA SL.,2,C2,-0.5276433016603098,-0.7177039426928169,0.117324364657827,32.5476244444444,33.66099222222223,BELGIDA
B97171870,ZOLOPLAST SL,2,C2,-0.5940200520074524,0.02343279594871154,0.340732340726466,36.7642153333333,28.495680666666665,ALFARRASI
B96413117,CONFECCIONES ANMITEX SL,2,C2,-0.8572812142284086,-0.7615685283834516,0.12221572791378,23.7123306451613,13.599877419354838,ONTINYENT
B98934441,VECTOR CONVEYORS SL.,1,C1,1.0493911522885997,2.3951645953869094,0.862865283714963,59.07456556,249.4025864,MURO DE ALCOY
B96329974,EMBUTIDOS PIMAR SL,2,C2,-0.6477693567759577,-0.9407015215038974,0.0682630692580036,32.1389275,12.429255,AGULLENT
B42961482,NAP SUMINISTROS HOSTELEROS SOCIEDAD LIMITADA.,2,C2,-0.868627221561118,-0.3299964443366403,0.245233650270434,24.50351,19.802262666666664,COCENTAINA
A03225513,HIJOS DE CRISTOBAL ALBERO SA,1,C1,0.24530537646196504,0.8895366617283996,0.546182375268803,62.821167,86.316452,BANYERES DE MARIOLA
B54203955,JC TOYS SPAIN SL,3,C3,0.7797314701863612,0.9223062418403228,0.459395616227531,48.2746757142857,209.92335642857142,CASTALLA
B03900156,SERIEMPLAST SL,2,C2,-0.02478285002886564,-0.8071209295567977,0.0943838725140213,57.8490305714286,22.83901642857143,IBI
B54251814,CESAVAS SL,3,C3,1.2412411431196484,-0.02669247449811081,0.272331482889697,103.125725714286,78.41061142857143,BANYERES DE MARIOLA
B96543418,TORPUNT SL,2,C2,-0.43191765335596144,-0.5005530762897011,0.181449436732203,38.8307161538462,32.541436153846156,ONTINYENT
B44970499,SKATEFLASH SL.,1,C1,0.8703145553522564,2.1130082349578183,0.853031992199173,79.3510666666667,152.40045444444445,ONTINYENT
B53257796,VICENTE PASTOR BASTAN SL,2,C2,0.011457663794332128,-0.5323260750524806,0.14869138585044,50.3028864705882,58.659835882352944,IBI
B03962495,JOVIMETAL S.L.,2,C2,-0.5295739624694361,-0.9708221950045962,0.0670862162049919,40.9401243181818,0.57187512,MURO DE ALCOY
B03899473,URDIDOS GRAFER SL,1,C1,-0.8723015437486333,1.2214570694883717,0.704420840059439,36.331129375,18.7819525,COCENTAINA
B54009089,DENSIFICADOS SL,2,C2,-0.2901942897071633,-0.16285999140201074,0.290114799269024,52.0394152380952,18.82350619047619,IBI
B54711684,HARINAS CLIMENT SL.,2,C2,0.6682778620541946,-0.49237102822249434,0.182096359169187,91.7492566666667,21.519208333333335,COCENTAINA
B53708103,SOPLADOS Y ENVASES PICO GALVAÑ SL,2,C2,0.6382581477871077,-0.374729316921942,0.193591223078414,81.3246599230769,53.26443538461539,CASTALLA
B09919168,CELUQUIMIA SOCIEDAD LIMITADA.,3,C3,2.7223491272037283,0.4505291294583833,0.164747013218149,73.662725,395.659563,BENIARRES
A46190138,MELBEN SA,2,C2,-0.5294434326105414,-0.9715199730066572,0.0641788390582277,39.7978872222222,4.213780555555555,BENIGANIM
B53757027,TROFEOS Y MEDALLAS DEPORTIVAS SL,2,C2,-0.3962048795494743,-0.27564822289058893,0.238931186183728,38.4663913333333,44.204373333333336,IBI
B97187801,TRITURATS DE FIBRES SL,1,C1,-0.20001991208483316,1.2158941527144493,0.644170431788023,44.239199,89.6385095,ONTINYENT
B53136362,CALATAYUD FERRE SL,2,C2,-0.2255820229282271,-0.49997866147467607,0.169692296863745,43.8403172727273,46.113792272727274,BANYERES DE MARIOLA
B46413001,TRITEXCO SL,1,C1,-0.2715981602407742,1.8035571303947115,0.809704059735329,41.744722,101.43551099999999,ONTINYENT
B54746433,BELLAS ARTES LEVANTE SL.,2,C2,-0.842811518292301,-0.47671375247199155,0.187867906830846,18.724877,38.393142,MURO DE ALCOY
B03690815,INDUSTRIAS BUZMA SL,2,C2,-0.29489158841340124,0.34266229146607363,0.446968652822175,58.7844125,8.77717625,ONIL
B96364575,MODACOLOR ESTAMPADOS SL,2,C2,-0.05021790471681403,-0.2880033587967224,0.25268237997929,62.5971125,16.515019166666665,AGULLENT
B42671990,MARINA & PAU SL.,2,C2,-0.3992034879242958,-0.6359455832703064,0.162721647906547,48.4114926363636,3.44515,ONIL
B98188378,TROQUEL 9 SL.,2,C2,-0.8829067972863606,-0.49887972886010146,0.208504956506933,28.1116926086957,2.2119526086956522,BOCAIRENT
B96517511,SOGAR PUERTAS METALICAS SL,2,C2,-0.1433897740186112,-0.6388401877676241,0.123772603069776,44.7300447619048,51.70939523809524,LA POBLA DEL DUC
B54875182,CALATAYUD PUERTO SL.,2,C2,-0.028555628266029615,-0.9982398551147232,0.000795618044997883,40.5156,72.953406,BANYERES DE MARIOLA
B54083480,ROTOMOLDING SILCO SL,2,C2,-0.8849822150143047,-0.39467937840881134,0.239789953119927,29.0051524242424,1.5660424242424242,ONIL
B40506115,WOOD LOGISTICS 2018 SOCIEDAD LIMITADA.,2,C2,-1.0858510155347123,-1.3292266040479865,-0.041307105461585586,10.082039597142858,10.721788,ONTINYENT
A03263555,VAYFESA SA,2,C2,-0.4971673938649098,-0.49623585851462004,0.191638484806174,39.4567646153846,21.31394076923077,BANYERES DE MARIOLA
