codigo_nif,nombre,cluster_modelo_negocio,PC1,PC2,cluster_label
B42555763,VISION PLAST LEVANTE SL.,3,-0.5570833145932186,-0.08555141056069829,C3
B03048469,JOSE GISBERT SL,1,1.7472943969652583,0.9893130656017963,C1
B03197928,EXPOPLASTI SL,1,2.4824259155331827,-0.9920102086467509,C1
B54697941,IBIPAL PALETS SL.,3,-0.6233245058896505,-0.0006897739485111645,C3
B53159901,INYECTADOS CARRETERO SL,2,0.37889778884066416,0.5529495752672218,C2
A46101291,SA DE TINTES SANZ,3,-0.29546325503837617,-0.9805439780668465,C3
B03128337,TEXTILES JOYPER SL,3,-0.18514739972497382,0.2981741884980391,C3
A03200326,SANJUAN HERMANOS SA,3,0.6731063832102973,-0.8980007876015633,C3
A46249587,R & J CAMBRASS SA,2,-0.538881682202881,1.855373029614508,C2
B98824535,PLATAFORMAS ESTRUCKMET S.L.U.,3,0.6743365462884161,-1.4813789927785044,C3
B03025699,ESTAMPADOS PRATO SL,3,-0.30458448555264483,-0.5738420160018133,C3
A58234287,VENTANAS INTELIGENTES SA.,3,-0.25276429235097225,-0.3684039959926391,C3
B03034154,VIDUCA SL,2,0.6807927496542047,1.2149383178643998,C2
B03080728,POLIEX SL,1,0.7794255113634582,0.21894604482165334,C1
B54486683,ETIQUETA DIEZ SL.,2,0.4061089018091762,0.28807020026150365,C2
B40517575,SOLUTIONS COMERCIAL UNIT SOCIEDAD LIMITADA.,1,3.80763480745137,2.0786187479540312,C1
B46670691,BELMARTI SL,1,2.7949804276661347,-0.36795699355713263,C1
A46396891,SISTEMAS DE EMBALAJE SYSTEMPACK SA,1,1.4689697918235145,-1.619370227785843,C1
B98276249,CADEL RECYCLING LAB SOCIEDAD LIMITADA.,1,1.2863317240393657,0.07107471555566416,C1
B97654396,CE & VI PALETS SOCIEDAD LIMITADA.,3,0.5305124702416314,-0.6320180790768168,C3
B97129936,IMASD SL,2,-0.6591697897870263,0.513773630132807,C2
A03306958,CERVIC SA,1,0.7772028832814772,-0.06951302850718535,C1
B53729364,MODELOS ATIENZA-CLIMENT SL,1,1.1306667183545305,0.3995332472845357,C1
B53040341,HERRAJES BERMI SL,3,-0.2675760357350106,0.09311557755030034,C3
B53010856,M LLORENS JUAN SL,3,0.3590826629746262,-1.4120427271759617,C3
B40519159,VANTRY WORLD SOCIEDAD LIMITADA.,2,-1.1151102912657678,1.0192854870669186,C2
B54497276,FILTAN 2010 SL.,3,-1.1900146698852019,-1.6529962195891927,C3
A46601852,BERETI SA,3,0.06155593103344637,-0.7347735930787136,C3
B96672639,MANDRILADORA FERCATUB SL,3,1.3705276670531796,-3.575231433315162,C3
B40621633,NELEMAN WINES SL.,1,1.1868703944614056,0.6749192332792873,C1
B03937687,SERPISCOLOR SL,3,-1.4946207777851264,-0.30342542984730514,C3
B97212013,CASA PERE PLA SL,1,2.440171964545582,-1.4586871629115166,C1
B03786720,GRAFICAS AGULLO SL,3,0.4086327505822849,-1.3939062557219422,C3
B54620877,LABORATORIOS CAROL SL,3,1.0352605869098637,-2.8001506193424324,C3
A03012481,HIJOS DE ANTONIO FERRE SA,2,-0.7930328512211621,2.5550840760368687,C2
B53347001,PACKSA TECNICA SL,1,1.9092094741117691,-0.4553043592355888,C1
A03061975,MANUFACTURA COMERCIAL DE PAPELES SA,1,3.875393180036359,-0.3490401020890234,C1
B46998050,MIMAR TEXTIL SL,3,-0.0427127297551922,0.39212969343012816,C3
B53339255,ETIMAISA SL,1,1.4675767939291642,-1.027976567222397,C1
B97907406,TAM INDUSTRIAL ENERGY SL.,3,0.060559151412007184,-1.6857501138867854,C3
B03078870,JUYPAL SL,2,-0.386862300444128,0.20354499576074403,C2
B03085008,JORGE ALBERO PASCUAL SL,2,-0.46401754705285403,0.23548507134925922,C2
B98608110,TRESGRAPHICS PACKAGING SL.,3,0.4573131881590779,-0.6247140568202494,C3
B03006681,ACCESORIOS Y RESORTES SL,1,1.4396484307108768,2.3744283051224633,C1
B53113494,INDUSTRIA AUXILIAR JUEMA SL,3,-1.2563196842130278,0.34886424068623273,C3
B03042256,BETIS TEXTIL SL,3,-0.5681145970279442,0.19858502311006465,C3
B54516877,FAMEPLAST MOLDES E INYECCION SL.,2,-1.4064646578848934,0.01351158752928742,C2
B54574058,GARCIA FIESTAS SL.,2,-0.554248691951354,0.41357787982274735,C2
B53465845,UBAGO CAFETEROS SL,1,1.0393708349214006,1.337365534035416,C1
B03009453,CLAUDIO REIG SL,2,-0.8382175727790238,2.615193399414216,C2
B03161676,IBICROM SL,3,0.3236939746476103,-0.8000972537087918,C3
B54757455,CREACIONES ORCA SL.,3,0.3748822126892956,0.7927917033296309,C3
B53643177,PLASTICOS BG SL,2,0.4366329580674807,0.039524396220667196,C2
B97440119,VIO EUROPE SL,3,0.5550634790508968,-0.05771257612572296,C3
A03040060,ACABADOS BAÑERES SA,3,-0.4329632325495802,-0.4795125654365679,C3
B96887104,GRUPO ALBERT 2000 SL,2,0.200515582448314,0.9377530348765946,C2
B98563059,BSAFABRIC SOCIEDAD LIMITADA.,3,-0.5082622289111552,-0.21115671013467313,C3
B96317474,LIBERFUSTA SL,3,0.22886148689402663,-0.16766068033892137,C3
B03926060,HILADOS LES MOLINES SL,2,-0.1472701040656179,0.67594786274317,C2
B96263470,TEXTILES BELTEX SL,1,3.1306282990703864,0.06302281035205384,C1
A46020129,"PERCHADOS TEXTILES, SA",2,-1.3022358173856627,0.4893067561608255,C2
B03058278,MUELLES BROTONS SL,1,3.9149311142800403,-2.272240065196972,C1
B42693218,TOTCARTO SL.,2,-0.43360754108700994,0.5553876105728206,C2
B54549381,MAXIMA AMENITIES SL,3,0.141305540231268,-1.8429029102465104,C3
B03259082,LUXBER SL,2,-0.9580530711089225,2.3913156747605067,C2
B53225108,SEMPERE TEXTIL SL,1,2.3591281463893687,0.9242191523479295,C1
B46834735,ROIG ALBERT SL,3,-0.5074133117886445,0.11417515505595908,C3
B03088036,COMERCIAL INDUSTRIAL DE MANUFACTURADOS TEXTILES SL,2,-0.933958414426252,1.8571713119580404,C2
B53030540,MUÑECAS PAOLA SL,3,-0.5158829667667773,0.5260491150423842,C3
B53036844,NINES ARTESANALS D'ONIL S.L.,3,-0.025294428826913535,-2.0204984225015417,C3
B96363148,ETIQUETAS GRANERO SL,2,-1.3844955823433873,0.1308924531450183,C2
A03037728,JOVERTEX SA,3,-1.0348830629093415,-0.17463932779867228,C3
B02721660,PRODUCTOS CONGELADOS LEVANTE SOCIEDAD LIMITADA.,1,2.1555802936614685,-0.8928626537424873,C1
A46601373,COLOR INDUSTRIAL SA,2,-0.4254917869327791,0.4484513222025558,C2
B03788262,SUINSO S. L.,1,1.8158164502448715,-1.2834260060245255,C1
B96643291,FOCS D'ARTIFICI EUROPLA SL,2,0.34941493042579547,0.9096205206715617,C2
B53547360,M T REMON 2000 SL,1,1.8902250985689868,-0.27143023304754127,C1
B97761019,IGETEX ACOLCHADOS SL,3,-0.15141084715744507,-0.8430686924244964,C3
B03173283,JOPI SL,3,-0.6310023790107026,-0.6190808828996655,C3
B53379970,URDIDOS PUIG SL,1,1.3348659559555085,0.27265933696465333,C1
A03115318,FULGENCIO TORREGROSA SOCIEDAD ANONIMA,2,0.6057211506552806,0.10550403952741881,C2
B97733521,LLUNAGRAPHICS SL,3,0.8188005092395837,-0.055618480775782,C3
B46435384,PLASGIMENG SL,1,1.7768384894370963,-1.1861990371078266,C1
B46016408,RAMON ESPI SL,2,-2.6161119733553115,4.1035953627853345,C2
B03352226,ITALUX SL,3,-0.6894069748763851,-1.9310217783612256,C3
B54678164,MANIQUIES SEMPERE SOCIEDAD LIMITADA.,2,-0.20345721038421435,-0.0847127907563234,C2
B46861779,PINTURAS UREÑA SL,3,0.18061214688015365,0.41091349015267997,C3
B54368485,CREALBER SL,3,-0.471315484916698,-0.7611184838818469,C3
B97966535,TERMOENVAS SL,3,-0.16730970725589894,0.07973711516121201,C3
B42578674,IBERFILTROS Y TUBOS SL.,1,1.2655400581303453,1.9272503176522728,C1
B96551304,EMBALAJES VIDAL ALBIÑANA SL,1,5.768290588842982,-0.5885084165257054,C1
B53554986,JOSE ALONSO VALOR E HIJOS SL,3,0.5919952349434449,-1.0623821999838876,C3
B46295788,VISDELTEX SL,2,-0.8054352018793784,1.223940785373962,C2
B96727482,GRAFITEC IMPRESORES SL,3,-0.22623967017974356,-0.8748559853809286,C3
B03128402,IBERYARN SL,3,-0.3964287854606653,0.42842270435788105,C3
B54393103,TINTAS GREIS SL.,3,-0.08139763835614516,-1.637229059534616,C3
B03959137,VICENTE ANTON ESTEVE SL,3,-0.5467220975956085,-0.2832016898252885,C3
B98957640,TECHNOCOLOR TEXTIL SL,2,-0.8780053480848061,-0.10644149541465943,C2
A46143202,ORTOLA SA,3,0.24498410435741672,-0.549188638689569,C3
B03126828,LLORPIC VENTILADORES SL,3,-0.9625172994943221,-0.6718274453863868,C3
B53380002,JORDATEX GRUPO IND SL,3,0.215014810530481,0.1462172971201025,C3
B96806104,LEVANTEX BOCAIRENT SL,2,-0.34366010519896073,1.5526839921303266,C2
B54786777,PUNTO DE VENTA Y PROMOCION PLV SL.,3,-0.528112958724895,-0.44345620949572506,C3
B46749859,JOFESA IMAGINE SYSTEMS SL,2,0.5096148253385681,0.4590392489619032,C2
B03888674,COMERCIAL DE URDIDOS SL,2,-1.1066803546210093,1.8018724617807083,C2
A03412871,VANICO SA,1,1.3373867226504035,0.22432486419246506,C1
B96588181,VIALMAN SL,3,-1.0010284504486782,-0.4289525260756651,C3
A46178752,BELPLA SA,2,0.36841583673331785,1.0959584836049503,C2
B96315205,JOVIPAL PALETS SL,3,-0.6411696108399251,0.5379253433435071,C3
B98619810,LAND TEXTIL AGULLENT SL.,3,0.1314020888230126,-0.371891493833676,C3
B53272324,ZK-2000 SL,1,1.3846717522085648,-1.0677605656824976,C1
B01742808,IBERSTRAWS PAPER SL.,2,-0.3379016583558909,2.614288797493593,C2
B96265301,LIDEM CONSTRUCCIONES MECANICAS SL,3,-0.43535992841660914,-0.8389218010325517,C3
B03871068,PRECOAN SL,3,0.7777909695200802,-1.4250551656107842,C3
A03010287,FILPRIM SA,2,-1.8062338439305536,1.3673086850528184,C2
B53221651,MAYSAN PACK SL.,3,0.9212837172764876,-0.35668434893843215,C3
B54532627,STICSA LEVANTE SL,1,1.7157688758410083,-0.7701507079660649,C1
B03126646,PLASTICOS COLOMA SL,2,-1.165091259590752,0.9411860996151429,C2
B03622537,MAURO RIBERA VALERO SL,3,0.6566708625244688,-1.1250733487301408,C3
B54564182,MUNDOBARQUILLO SL.,2,0.007825816299776276,0.3901847933042128,C2
B97322655,GRUPO SAMPER VAÑO SL,3,0.2953876061489418,-0.3151450620088283,C3
B96001698,MEGAPUNT TEJIDOS DE PUNTO SL,3,0.9802381556002131,-0.7165180277838111,C3
B54287602,UBITECH MOLDES Y MODELOS INDUSTRIALES SL,3,-1.0184504174061235,-1.0947012079617713,C3
B98439433,TRANSFORMADOS DEL METAL Y CEMENTO SL.,3,-0.0024959440756810287,-1.2471432238430624,C3
B03106143,TEXTIL SAMA SL,2,0.4478306011104698,1.3283722291054865,C2
B53717559,TALLERES ALFONSO Y FERNANDO SL,3,0.2119212353068742,-3.0759261344376325,C3
B98039266,ENVASES Y CONTRACHAPADOS BELGIDA SL.,3,-0.04837944379071154,-0.683454038619259,C3
B97171870,ZOLOPLAST SL,3,-0.5711267807115841,0.5496132241836764,C3
B96413117,CONFECCIONES ANMITEX SL,3,-1.3055596166611423,-0.6448006629609898,C3
B98934441,VECTOR CONVEYORS SL.,2,0.4657254479619252,2.555126444187261,C2
B96329974,EMBUTIDOS PIMAR SL,3,-0.336070734456221,-1.7377397001976402,C3
B42961482,NAP SUMINISTROS HOSTELEROS SOCIEDAD LIMITADA.,3,-0.9088917177154341,0.2382203172558697,C3
A03225513,HIJOS DE CRISTOBAL ALBERO SA,2,0.33621338865087447,1.4500693025429594,C2
B54203955,JC TOYS SPAIN SL,2,0.3552267958037447,1.507134194120416,C2
B03900156,SERIEMPLAST SL,3,0.1940296369078997,-1.6518194673297835,C3
B54251814,CESAVAS SL,1,2.2718195617445893,-0.9802021144832351,C1
B96543418,TORPUNT SL,3,-0.4651261699929541,-0.14262844281636883,C3
B44970499,SKATEFLASH SL.,2,1.0615574882603356,2.357977677129969,C2
B53257796,VICENTE PASTOR BASTAN SL,3,-0.4287053357369201,-0.40168922934550716,C3
B03899473,URDIDOS GRAFER SL,2,-1.0614509655604778,1.765131403933984,C2
B54009089,DENSIFICADOS SL,3,-0.8042448144126966,-0.25065468715098493,C3
B54711684,HARINAS CLIMENT SL.,1,1.7817508534106783,-1.057758989628746,C1
B53708103,SOPLADOS Y ENVASES PICO GALVAÑ SL,3,0.8375472592053917,-0.9668586999679675,C3
B09919168,CELUQUIMIA SOCIEDAD LIMITADA.,1,2.4596677931252633,0.19873610675027786,C1
A46190138,MELBEN SA,3,-0.6881532818706226,-2.3314539381627193,C3
B53757027,TROFEOS Y MEDALLAS DEPORTIVAS SL,3,-0.5964138648065623,-0.17238196114827348,C3
B97187801,TRITURATS DE FIBRES SL,2,-0.6755230626729233,-0.3027427292868397,C2
B53136362,CALATAYUD FERRE SL,3,-0.5779246014774705,-1.5696000087794002,C3
B46413001,TRITEXCO SL,2,-0.29617135153959717,2.489460079780945,C2
B54746433,BELLAS ARTES LEVANTE SL.,3,-0.5706441025610575,-0.041902637098631686,C3
B03690815,INDUSTRIAS BUZMA SL,3,0.2026691901596038,0.47269996143256476,C3
B96364575,MODACOLOR ESTAMPADOS SL,2,-0.6554573722111909,0.24027476504598877,C2
B42671990,MARINA & PAU SL.,3,-0.09819990964838875,-2.482189005892667,C3
B98188378,TROQUEL 9 SL.,3,-1.7745258069634966,-0.3956676704027636,C3
B96517511,SOGAR PUERTAS METALICAS SL,3,-0.41865709741419577,-0.9952467430895291,C3
B54875182,CALATAYUD PUERTO SL.,3,1.128470096598543,-0.9180917979348568,C3
B54083480,ROTOMOLDING SILCO SL,2,-1.874812798568769,0.19871229932698548,C2
A03263555,VAYFESA SA,3,-0.6940479988103337,-0.2716192854909101,C3
B96726914,ART FUSTPI SL,3,-0.4145824214440632,-1.9843426190603632,C3
B42592600,IMAGINDARE SL.,3,-0.06991029984053554,-2.85719330627866,C3
B46250767,HOGAR RIS SL,3,-0.9178684467690186,0.03382970797556263,C3
B53110243,EUROPLASTICOS EXPOSITO SL,1,4.2480692311919235,-2.313842584689422,C1
B54195235,CARPINTERIA J.L. PASCUAL SL.,3,0.6550292209334576,-2.1279410138157835,C3
B53803409,FUNDICIONES VARI SL,2,-0.6715110215921595,2.334077440365093,C2
B03814621,TEJIDOS CAVITEX SL,2,-0.2663900289486598,0.9995513429715744,C2
B98332752,REMEDIOS PLA SOCIEDAD LIMITADA,3,-0.5237793668505208,0.33210603329494764,C3
B96021738,METALSANZ SL,3,0.011334474764387927,-1.688046140562354,C3
B40554297,TRATAMIENTOS INDUSTRIALES CODOPI SOCIEDAD LIMITADA.,3,-0.1876901013095737,-0.11443577742918978,C3
B54150339,ABAD INTEGRACION DE PROCESOS INDUSTRIALES SL,3,0.026224407933450395,-1.1555452254344774,C3
B53124335,INYECTADOS NEILA S.L.,3,0.01302744904081118,-1.4623007003271606,C3
B03030525,LUIS HERNANDEZ LOPEZ SL,2,-0.7009797196295912,1.2770963310519767,C2
B46219671,PENADES Y UREÑA SL,2,-1.9053383079614568,1.793559860755346,C2
B46687059,PLASTICOS EL PLA SL,2,-0.15641978299284004,0.2541292397743618,C2
B46167060,TEXTILES PONGAL SL,3,0.378315918247814,-0.8539311055432589,C3
B96968979,PLASTICOS BORONAT SL,3,0.9210199663002029,0.5013399691883464,C3
B98367816,CANTOPLAST SL.,3,0.24122354876342106,0.04210678875966564,C3
B03692308,MURO PUNT SL,3,-0.07233423396938324,0.016974695554111713,C3
B03683679,PAPELERA MARIOLA SL,1,4.569379340199876,-0.902416132576776,C1
B46587598,HILADOS BUFALIT SL,3,-1.2160698033627724,-0.6371265002931117,C3
B46337184,OMNIPLAST SL,2,-1.1373034367248713,0.9688295925376686,C2
B54267596,MUESTRARIOS HERMANOS CAÑADA SL,3,-0.5172756244084211,-0.18603172858859568,C3
B97310247,DECOLETAJES VICENTE VIDAL SL,3,-0.1933446695727469,-1.4746574540993862,C3
B53608303,PANADERIA MARIOLA SL,3,-1.4105486580100866,-1.8589976810480577,C3
B54932330,ASCENSION GARCIA REDONDO SL.,2,-0.11279581343154221,0.6865863197588957,C2
B03044997,ANGIS SL,3,0.38562416941971045,-1.0647241196209247,C3
B03255155,EROSION Y COPIADO PALAO SL,2,-1.5832874186370995,0.6744554485208403,C2
A46124418,JUAN VALLES SALA SA,2,-1.4822919975329263,1.3633109401924566,C2
B53364204,ALBERO I SEMPERE SL,3,0.372034154109619,-2.3610510375441662,C3
B97056618,NAVARRO CERERIA SL,3,-1.0729156999242313,0.32347790087555145,C3
B46673620,ALBERT INNOVACION SL,2,-0.8041758532293916,0.586618897171958,C2
B53329603,METALICAS CRIADO SL,3,-1.095049660669756,-0.5574953278839317,C3
B03844438,LITOCHAP SL,2,-0.5825627923092922,1.1218859851034741,C2
B19905652,HILATURAS ECCOFIL 1981 SL.,3,-0.6700159632014208,-1.8634347556059563,C3
B42693739,DGM ROTOMOLDEO SL.,3,-1.4731920432892602,-1.022953900999938,C3
B40511941,IN MOLD LABELING LOGISTICS SOCIEDAD LIMITADA.,2,-1.9505826617541715,1.120394608348049,C2
B98556236,SERVICOLOR IBERIA SL.,2,-0.002095105646226088,0.9673672963936282,C2
A03097359,INDUSTRIAL DEL TORCIDO SA,3,-1.5637626979045887,-0.2964598673684249,C3
B54046552,VICTORIANO CALATAYUD SL,3,0.20135023690923107,-1.1144956563436021,C3
B86840758,ARTE Y CANO SL.,2,-2.2545951930648234,0.3736827694410304,C2
B53130654,MANATEX DE BANYERES SL,2,-1.0053820953537804,1.0081379953106093,C2
B03164043,ARTESANIA BEATRIZ SL,2,-0.8399417033659631,1.0927216623705516,C2
B97968721,NEUTROLEADER SL,3,1.1363556455526458,-1.2798043087874769,C3
B02906592,PLASTINEZ GROUP SL.,3,-0.9286385183351585,-0.8581949727268905,C3
B98932197,SOLUTIONS & BUILDING SYSTEMS SOCIEDAD LIMITADA.,3,0.591143230448078,-0.019226721620035508,C3
B97682801,LINCEX PACKAGING GROUP SL,3,-0.9291912181081865,0.039748054913865245,C3
B96231790,MUEBLES EXPORTJUNK SL,3,-0.7308632205564688,-0.9773809088816341,C3
B42590869,RAFAEL CALATAYUD SL,3,-0.18768058467470514,-0.8733411516186398,C3
B96359005,ZEBRA TEXTIL SL,2,-0.7094700367004648,1.43188817091389,C2
A46372017,CORBISA ONTENIENTE SA,3,0.11510880036666875,-1.3792789883967762,C3
B53841292,CREACIONES TEXTILES CANO Y CANTO SL,2,-0.3427752982619377,1.4392054410296535,C2
B09708017,FERRUM ACCESSORIES SL,3,-1.142992869298326,-0.28697949006630546,C3
B54523741,KUBIK MONTAJES INTEGRALES SL,3,-0.4389723409952496,-1.8910013198354563,C3
B98412737,PLASDEXIN SOCIEDAD LIMITADA,3,-0.3887833960246544,-0.37450609489559467,C3
B98647530,NOVA GENERACIO CASTELLO SOCIEDAD LIMITADA.,3,-0.5761867972092991,-3.463066569329203,C3
B54462411,LACADOS TICA SL,3,-1.296604467352448,-0.7534572219444161,C3
B54112081,BONA MEL ORGANIC SL,1,2.107172208534472,2.4891649383330625,C1
B54437165,ALMAZARA LA ALQUERIA SL,2,0.0199514516150348,0.5465635341847227,C2
B03302692,INJUVA S.L.,3,-0.1436124461475291,-0.33776364465434217,C3
B96555735,ACABADOS PLASTICOS MOVIMAR SL,3,0.4143235257924847,-0.27952541121035346,C3
B54723739,TECTUM GLOBAL SL,3,0.8258118338850582,-0.9342065308771966,C3
B54972443,V. & C. ACABADOS SOCIEDAD LIMITADA.,3,-1.0428177826991862,-0.5376084742393059,C3
B03184470,PLASNOVO SL,2,-0.35018889365614736,1.8755498210546446,C2
B53514287,PINTAMETAL ROMAN SL,3,-1.5868992217072968,-1.3543099933951632,C3
B03109246,PLASTICOS RASPA SL,3,-0.9406263461207823,-0.9397419060968699,C3
B96516208,DOBLETALL ONTINYENT SL,3,0.4385589081073977,-1.6104566173171573,C3
B53215257,NOVATEX BAÑERES SL,2,-1.4566857203981471,0.5542736234178794,C2
B46679189,GENEROS DE PUNTO MOLLA SL,3,-1.4700418798686377,-0.7124280657519362,C3
B16749905,INMETAL COLLECTION SL.,2,0.7431053729760609,0.8707555736232796,C2
B53240560,EDELPLAST SL,3,-0.5106889114675445,-1.2486671990560683,C3
B96941372,BELLVIPLAS SL,3,0.2823996889402723,0.30862722361188066,C3
B46215877,BALBASTRE Y SANJAIME SL,2,-1.2402237193393408,1.299795118218601,C2
B98276868,CERDA SATORRES SL,3,1.0950510565622216,-0.42806568417414786,C3
B98966971,CARELI WOOD SL.,3,-0.40793795050628767,-0.17461101997448267,C3
B53762753,FORNITURAS JOMAR SL,2,0.5717532813077332,1.034084185621437,C2
B96201900,COLORMANT SL,3,-0.7218455284112208,0.20573461792584147,C3
B97304489,ARTESANIAS OVIEDO SL,3,0.17650173647397882,-0.7775834625930862,C3
B03324258,DALBER SL,2,-1.708569193754116,1.0291801835571674,C2
B54907969,REKLIN COAT SL.,3,-0.43547730982245403,-1.0047404029003326,C3
B03827193,ANTONIO GINER SL,3,-0.6009297872681767,-0.12715190203293777,C3
B53472353,URDIDOS JORDI SL,3,-0.19004748038919284,-1.1863444548711672,C3
B53175279,TEX AGUILA SL,3,0.2251928707321256,-1.1449294359438689,C3
B03027158,VICENTE BARCELO VAÑO SL,2,-0.7795975092613736,2.9620185715772656,C2
B96649827,SOLER TEXTIL 2000 S.L.U.,3,-0.3167695892389401,-0.7580892517104512,C3
B98215288,GUITARRAS PC SOCIEDAD LIMITADA.,2,0.5808331896390857,1.6132085045083049,C2
B53357539,AMBATEX SL,1,1.319143081784787,0.07496953307051608,C1
B09874504,BELLTX SOCIEDAD LIMITADA.,3,-2.1095053031618836,-1.8228682473865632,C3
B54972120,HILATEX DE MURO SL.,2,-1.8236790602683803,4.402065881637816,C2
B03102647,TEXTILES OLCINA S L,2,-1.9239498901958525,1.270408095514207,C2
B03894474,BARCELO FRANCES SL,2,-1.0785603447389889,2.2043361009173625,C2
B42693408,PROFILBER COMPOSITES SL.,1,2.155940884439116,-3.1779406833708794,C1
B98196785,SOLUCIONES ENERGETICAS LEVANTE SOCIEDAD LIMITADA,2,0.619611048199965,1.936928299176361,C2
B03507746,TROQUELADOS CRUNE SL,3,-0.5749982904872217,-0.6504470114584643,C3
B53616561,FUNDICIONES BLAS DIAZ MARTINEZ SL,3,-0.4901367814877805,0.5367161971959289,C3
B03116100,PEPRI SL,2,-0.8700238486312043,0.16104673851465565,C2
B04944955,VISOMO'S PACKAGING SOCIEDAD LIMITADA.,3,0.5114766348224432,-0.542362091835734,C3
B54470604,IRR-LOP SL.,2,-1.3590911672974186,1.9145649301947745,C2
B03035995,ANTONIO GARCIA JUAN SL,3,-0.6645982464548408,-1.5294177269656346,C3
B54711353,FERCASE 2013 SL.,3,-0.44524691842461395,-1.2240621341389442,C3
B42567685,ARTISFABRICS SL.,1,2.2948122948708702,-0.9537968200272358,C1
B53736054,ACEITUNAS DURA SL,3,-0.028902542837861686,0.044825768393053446,C3
B54665286,EXPORT TEDELMUN SL,2,-0.06293531878039779,1.3955915782154014,C2
B54038922,FRANDA-05 S.L.,3,-0.6452719139955118,-1.6420588628456354,C3
B03233822,HERRAJES Y ACCESORIOS PARA MUEBLES MALLE SL,2,-0.6332559203739279,0.7252800950991205,C2
B46193124,INDUFLEC SL,2,-1.818958542404839,-0.07623964601810192,C2
B53052957,CARPINTERIA METALICA CREFER SL,3,-0.43846140239407544,0.2799446053364769,C3
B42582627,MONTSERRAT 1958 SL.,3,-0.3452665330985926,0.3017821922687157,C3
B40506263,SANCLIM SEL-LECCIO SL.,3,-0.7749677394382654,-1.3235993872250291,C3
B40572844,EL TEMPLO DEL DESCANSO SOCIEDAD LIMITADA.,3,0.07798938510745494,-1.5276432947629939,C3
B46131579,SEMPERE Y SANZ SL,3,-1.3178504555017705,0.03345479224522974,C3
B53332920,CURVAS CANO SL,3,-1.073855407758344,-1.8043785587331767,C3
B53124673,MARAMAT SL,3,-0.2557719886417591,-0.9012525072020187,C3
B46640280,ALBAIDA MAQUINAS SL,2,-1.5297421814576022,-0.07714309466330178,C2
B97229447,SOLUCIONES EMPRESARIALES PARA EL EMPAQUETADO SL,2,-1.3591871847289634,3.3106644770922373,C2
B46421475,VICENTE ESPI SL,3,0.4661051679851964,-1.1882411973006666,C3
B97750939,RENOVA 10 SL,3,-0.7572950709510449,-1.2176447977999176,C3
B56864739,NONES BOCAIRENT 23 SOCIEDAD LIMITADA.,3,-1.1411702471525784,0.0049492316176550305,C3
B40513277,EQUOTEX CONTRACT SOCIEDAD LIMITADA.,3,-1.8626649038533163,-0.9788415971964916,C3
B54325477,SALVADOR EXTREMIANA S.L.,3,-0.7891846945474643,-1.4344601381968776,C3
B96493101,QUESERIA ARTESANA LA VALL SL,3,-0.6173943362504095,-1.5367119721576668,C3
B53843967,HILADE SL,2,-2.0688229373400207,0.8361198287379124,C2
B96779665,INDICE IMPORT EXPORT SL,1,1.5276734109657375,0.5219550688104998,C1
B53858692,ITARMA LUX SLL,3,-1.3156271004908626,-1.9067069541317208,C3
B54842828,PLASTICOS NAVARRO VALLS SL.,3,-0.12740653085819606,-0.4039582874644367,C3
B53382180,FLORES RAD S.L.,2,-0.6906812041725111,0.33832492199413083,C2
B54654058,INYECCION Y FABRICACION DE REDUCTORES SL,2,-1.318206243065132,0.8312883364873629,C2
B46302188,SILLAS SANTA LUCIA SL,2,-1.6308015596627552,0.9489340175948117,C2
B54908181,TUBOS CARTON NADAL SL.,3,-0.6562227270358456,-1.344140138783871,C3
B98467558,MPE SERIGRAFIADOS SOCIEDAD LIMITADA.,2,-0.872460287813491,0.28243043756193875,C2
F97982953,CARPINTERIA PALMER COOP.V.,3,-0.23878943549257065,-1.2740903152897047,C3
B53328951,REISA TEXTIL SL,2,-0.8922902650899045,0.6695834766370429,C2
B40541914,AGRO BULL PRODUCTS FOR NATURE SOCIEDAD LIMITADA.,1,3.1941626279295625,-2.3020368238958167,C1
B53882809,PLASTICOS EL REAL SL,3,-1.2617028598173907,-0.16956654569453689,C3
B42518878,IVITREO CUSTOM GLASS SL.,2,-0.900036230956384,-0.5947252308873741,C2
B53461380,ETITECNIC SL.,3,-0.8535366564353254,0.049129503157292136,C3
B53261939,COLORSOL QUIMICA SL,2,-1.6582808341196142,1.2581105094927427,C2
B98783848,HOME TEX CONTRAC SL.,3,-1.924121627266176,-0.2527424735237496,C3
B96817895,CONGELATS CAMOS SL,2,0.07391123508957262,2.557035242699295,C2
B46299525,RIBELLES CAJAS DE CARTON SL,3,0.06561555546042591,-2.3138362534013326,C3
B53244901,TORNILLERIA RECHE SL,1,1.2863953815044609,0.6204832100957682,C1
B98004864,HIJOS DE VICENTE MICO SL,3,-1.6138502740614185,-0.5573957084944566,C3
B54785217,INYECTADOS HNOS. PASTOR SL.,3,-1.1584122473830278,-0.9690160605866249,C3
B53986980,CREACIONS NOVAIBENSE SL,3,-0.23984007111863442,0.26679026215952073,C3
B42543777,MECANIZADOS DEL METAL MECAFORM SL.,3,-1.032512869302421,-1.8591948512819376,C3
B53076345,TALLERES TIBI SL,2,-2.0705381066647264,1.1532835268185069,C2
B03250487,MURODELL SL,3,-0.83454084530142,0.04753615719699313,C3
B54065081,MASIA EL ALTET SL,1,3.3543326130853384,-0.743677136199041,C1
